alias,interval,component,cpu_use_mean,cpu_use_min,cpu_use_max,cpu_use_std,mem_use_mean,mem_use_min,mem_use_max,mem_use_std,io_use_mean,io_use_min,io_use_max,io_use_std,net_use_mean,net_use_min,net_use_max,net_use_std,total_datapoints
deren20,0.0625,pmdaperfevent,1.9227121089102743,1.8751496815286617,1.9494636871508375,0.03178603253637565,6.940999999999953,6.940999999999872,6.94100000000007,0.03178603253637565,0.006778320312499954,0.006778320312499875,0.006778320312500068,8.047462415517974e-17,-1,-1,-1,-1,-1
deren20,0.0625,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851.491923439163,850.0567065390746,852.6208124501194,0.9475389351052668,-1
deren20,0.0625,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1338
deren20,0.03125,pmie,0.0,0.0,0.0,0.0,5.112999999999982,5.112999999999847,5.113000000000098,0.0,0.004993164062499982,0.00499316406249985,0.004993164062500096,8.863571255611853e-17,-1,-1,-1,-1,-1
deren20,0.03125,pmcd,0.6873971063515238,0.6662057877813504,0.7160679611650484,0.022390319868923512,5.305000000000085,5.304999999999975,5.305000000000178,0.022390319868923512,0.005180664062500083,0.0051806640624999754,0.005180664062500174,8.543094838057602e-17,-1,-1,-1,-1,-1
deren20,0.03125,pmdaproc,11.191140276721512,11.123747172322021,11.341551456310683,0.08772797553919438,47.097999999999594,47.097999999998905,47.09800000000055,0.08772797553919438,0.045994140624999603,0.04599414062499893,0.04599414062500054,6.663217166501401e-16,-1,-1,-1,-1,-1
deren20,0.03125,pmdalinux,0.6624242764036747,0.6420466019417475,0.686449950445986,0.01583178954331859,5.132999999999888,5.1329999999998455,5.132999999999978,0.01583178954331859,0.005012695312499891,0.005012695312499849,0.005012695312499978,5.224585665846282e-17,-1,-1,-1,-1,-1
deren20,0.03125,pmdaperfevent,3.1651107614610767,3.1324055466237963,3.203918446601943,0.027701154009144566,6.941000000000051,6.9409999999998675,6.941000000000212,0.027701154009144566,0.00677832031250005,0.006778320312499871,0.006778320312500207,1.5416070875520707e-16,-1,-1,-1,-1,-1
deren20,0.03125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1413.384583623387,1406.3027620578803,1432.098316504856,10.659060743269858,-1
deren20,0.03125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1338
deren30,1,pmie,0.0,0.0,0.0,0.0,5.113,5.113,5.113,0.0,0.0049931640625,0.0049931640625,0.0049931640625,0.0,-1,-1,-1,-1,-1
deren30,1,pmcd,0.026491228070175437,0.0,0.039473684210526314,0.015573572646436594,5.305000000000004,5.305000000000002,5.305000000000005,0.015573572646436594,0.005180664062500004,0.005180664062500002,0.005180664062500005,1.2266347333466993e-18,-1,-1,-1,-1,-1
deren30,1,pmdaproc,0.5262729824561403,0.5261368421052631,0.5263684210526316,9.620051901325888e-05,47.09799999999997,47.09799999999996,47.097999999999985,9.620051901325888e-05,0.04599414062499997,0.045994140624999964,0.045994140624999985,7.601177430610146e-18,-1,-1,-1,-1,-1
deren30,1,pmdalinux,0.05258,0.052526315789473685,0.05263157894736842,4.083613629741085e-05,5.132999999999998,5.132999999999993,5.133000000000003,4.083613629741085e-05,0.005012695312499998,0.005012695312499993,0.005012695312500003,3.750775438578153e-18,-1,-1,-1,-1,-1
deren30,1,pmdaperfevent,0.11816070175438598,0.10521052631578948,0.13147368421052633,0.012229701469380324,6.940999999999996,6.940999999999991,6.941000000000001,0.012229701469380324,0.006778320312499996,0.006778320312499991,0.006778320312500001,4.790161764288452e-18,-1,-1,-1,-1,-1
deren30,1,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59.23713543859649,58.79205263157896,60.17942105263158,0.5646984733214897,-1
deren30,1,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1451
deren30,0.5,pmie,0.0020502564102564103,0.0,0.010251282051282052,0.00458451270463803,5.113000000000012,5.113,5.113000000000028,0.00458451270463803,0.004993164062500012,0.0049931640625,0.004993164062500027,1.2040405611864206e-17,-1,-1,-1,-1,-1
deren30,0.5,pmcd,0.0533,0.05123076923076923,0.06151282051282051,0.004591118544946766,5.3049999999999935,5.304999999999981,5.305000000000005,0.004591118544946766,0.005180664062499994,0.0051806640624999815,0.005180664062500005,1.1100874910807798e-17,-1,-1,-1,-1,-1
deren30,0.5,pmdaproc,1.010105811965812,0.9997564102564102,1.0252307692307692,0.009651757309872413,47.09799999999996,47.09799999999996,47.09799999999997,0.009651757309872413,0.045994140624999964,0.045994140624999964,0.04599414062499997,3.800588715305073e-18,-1,-1,-1,-1,-1
deren30,0.5,pmdalinux,0.10050034188034188,0.09229230769230769,0.10256410256410256,0.004588451870628052,5.1330000000000044,5.132999999999996,5.133000000000015,0.004588451870628052,0.005012695312500004,0.005012695312499996,0.005012695312500015,7.620946456013688e-18,-1,-1,-1,-1,-1
deren30,0.5,pmdaperfevent,0.22852341880341878,0.2051025641025641,0.26659999999999995,0.02649949940465845,6.941000000000004,6.940999999999991,6.941000000000015,0.02649949940465845,0.006778320312500004,0.006778320312499991,0.006778320312500015,9.281175896849344e-18,-1,-1,-1,-1,-1
deren30,0.5,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113.4925436752137,112.79728205128202,114.02162820512821,0.45115012567783724,-1
deren30,0.5,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1451
deren30,0.25,pmie,0.0,0.0,0.0,0.0,5.113000000000027,5.113,5.113000000000042,0.0,0.0049931640625000264,0.0049931640625,0.004993164062500041,1.6555025185209414e-17,-1,-1,-1,-1,-1
deren30,0.25,pmcd,0.11581205128205128,0.10266666666666666,0.1283076923076923,0.009392321849811177,5.305000000000002,5.304999999999984,5.3050000000000175,0.009392321849811177,0.005180664062500002,0.005180664062499984,0.005180664062500017,1.3287913886246936e-17,-1,-1,-1,-1,-1
deren30,0.25,pmdaproc,1.9636739743589742,1.9483410256410252,1.9995897435897438,0.022855058705142848,47.098000000000006,47.09799999999996,47.098000000000184,0.022855058705142848,0.045994140625000006,0.045994140624999964,0.04599414062500018,9.5469699181534e-17,-1,-1,-1,-1,-1
deren30,0.25,pmdalinux,0.1950980341880342,0.18468461538461542,0.20521794871794874,0.009596401125757522,5.133000000000015,5.132999999999996,5.133000000000027,0.009596401125757522,0.005012695312500015,0.005012695312499996,0.005012695312500026,1.2303091341881695e-17,-1,-1,-1,-1,-1
deren30,0.25,pmdaperfevent,0.4967617521367521,0.4610384615384615,0.5124807692307691,0.021208448103662347,6.940999999999998,6.940999999999966,6.941000000000018,0.021208448103662347,0.006778320312499998,0.006778320312499967,0.006778320312500017,1.997193398436479e-17,-1,-1,-1,-1,-1
deren30,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223.97270183760682,223.76211217948716,224.35204871794863,0.2313848005685957,-1
deren30,0.25,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1451
deren30,0.125,pmie,0.0,0.0,0.0,0.0,5.112999999999994,5.112999999999937,5.113000000000039,0.0,0.004993164062499994,0.004993164062499939,0.004993164062500038,4.079828428701824e-17,-1,-1,-1,-1,-1
deren30,0.125,pmcd,0.20464635118267124,0.20431309904153355,0.20485787451984633,0.00022988234741623623,5.305834057287644,5.304999999999984,5.307000000000107,0.00022988234741623623,0.005181478571569965,0.005180664062499984,0.0051826171875001045,8.765085673026412e-07,-1,-1,-1,-1,-1
deren30,0.125,pmdaproc,3.7376591740080842,3.716418693982076,3.7896474358974377,0.029678382428776157,47.09800000000034,47.09799999999996,47.09800000000077,0.029678382428776157,0.04599414062500033,0.045994140624999964,0.045994140625000755,3.5440702045540035e-16,-1,-1,-1,-1,-1
deren30,0.125,pmdalinux,0.3315346922958558,0.30816666666666664,0.34276332622601285,0.013535798357690951,5.132999999999979,5.13299999999992,5.133000000000024,0.013535798357690951,0.005012695312499979,0.005012695312499922,0.005012695312500023,4.247859282375352e-17,-1,-1,-1,-1,-1
deren30,0.125,pmdaperfevent,0.9718533247758062,0.9633636363636363,0.9774358974358973,0.005160489182568305,6.94099999999995,6.940999999999885,6.9410000000000105,0.005160489182568305,0.006778320312499951,0.006778320312499888,0.00677832031250001,5.586442569229814e-17,-1,-1,-1,-1,-1
deren30,0.125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,449.2688779040907,448.7880960307303,449.5686538461538,0.3372045755774424,-1
deren30,0.125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1451
deren30,0.0625,pmie,0.0,0.0,0.0,0.0,5.1130000000000315,5.112999999999966,5.113000000000105,0.0,0.004993164062500031,0.004993164062499967,0.004993164062500103,5.488762120765869e-17,-1,-1,-1,-1,-1
deren30,0.0625,pmcd,0.4061247422671153,0.3998794023479189,0.41679692504804605,0.006926226640660446,5.309000000000083,5.308999999999982,5.30900000000013,0.006926226640660446,0.005184570312500081,0.005184570312499983,0.005184570312500127,6.08001399558151e-17,-1,-1,-1,-1,-1
deren30,0.0625,pmdaproc,7.223012357998573,7.192785599999999,7.287884984025558,0.03806291396291538,47.09799999999998,47.09799999999935,47.09800000000077,0.03806291396291538,0.04599414062499998,0.04599414062499937,0.045994140625000755,5.265427286975527e-16,-1,-1,-1,-1,-1
deren30,0.0625,pmdalinux,0.6634350365988054,0.6492459961563103,0.6725731056563501,0.009451010739248956,5.132999999999924,5.132999999999866,5.133000000000024,0.009451010739248956,0.005012695312499925,0.005012695312499869,0.005012695312500023,6.239460574958793e-17,-1,-1,-1,-1,-1
